instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
wuf50-218-M wuf50-0423.mwcnf,16511,16511,228,228,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,1151452,1151452,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,4607506,4607506,10000,0.9999
wuf50-218-M wuf50-0423.mwcnf,16511,16511,3455424,3455424,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,44796,44796,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,1151679,1151679,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,28078,28078,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,6524,6524,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,5088,5088,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,5781,5781,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,1178639,1178639,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,1152520,1152520,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,1645,1645,10000,0.9999
wuf50-218-M wuf50-0641.mwcnf,13780,13780,20791,20791,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,18285,20278,5756224,2224,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,2304069,2304069,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,18285,20278,5756225,29465,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,3457171,3457171,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,6516,6516,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,1155857,1155857,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,10429,10429,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20029,20278,5756242,3456042,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,18285,20278,5756229,7719,10000,0.9999
wuf50-218-M wuf50-0314.mwcnf,20278,20278,3632844,3632844,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,1446,1446,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,180,180,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,84,84,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,35789,35789,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,49060,49060,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,1166717,1166717,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,2139,2139,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,3454085,3454085,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20342,20545,5756256,17866,10000,0.9999
wuf50-218-M wuf50-0835.mwcnf,20545,20545,2324815,2324815,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,4624540,4624540,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,225,225,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,21649,21649,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,391,391,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,13222,14525,5756253,1240363,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14396,14525,5756228,2303868,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,1196430,1196430,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,1163339,1163339,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,2154,2154,10000,0.9999
wuf50-218-M wuf50-0967.mwcnf,14525,14525,4639528,4639528,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,62,62,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,3580,3580,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,156,156,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,1199582,1199582,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,1151609,1151609,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,11655,11655,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,69,69,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,2653,2653,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,47610,47610,10000,0.9999
wuf50-218-M wuf50-0720.mwcnf,3983,3983,70,70,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,360,360,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,82,82,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,3453785,3453785,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,1151606,1151606,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,21270,21270,10000,0.9999
wuf50-218-M wuf50-0479.mwcnf,14683,14683,3454809,3454809,10000,0.9999
