instance,best_cost,optimum,iter,iter_last_increase,temperature,alpha
./data/wuf75-325/wuf75-325-N/wuf75-03.mwcnf,167642,167642,9,9,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-030.mwcnf,106584,155950,575410,200,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-031.mwcnf,179747,179747,5516,5516,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-032.mwcnf,173305,173305,7210,7210,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-033.mwcnf,140294,140294,129414,129414,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-034.mwcnf,138425,138425,233010,233010,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-035.mwcnf,190014,190014,10749,10749,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-036.mwcnf,191481,191481,1051,1051,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-037.mwcnf,187636,187636,734,734,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-038.mwcnf,176869,176869,235,235,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-039.mwcnf,174839,174839,2145,2145,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-04.mwcnf,191481,191481,5,5,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-040.mwcnf,166566,166566,2641,2641,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-041.mwcnf,175332,175332,41,41,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-042.mwcnf,170025,170025,6942,6942,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-043.mwcnf,169882,169882,230508,230508,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-044.mwcnf,161490,161490,869,869,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-045.mwcnf,165974,165974,1561,1561,10000,0.999
./data/wuf75-325/wuf75-325-N/wuf75-046.mwcnf,173025,173025,0,0,10000,0.999
